"unit","wstatus","nace_r2","geo","time","values"
"PC","SAL","C","BG342",2013,NA
"PC","SAL","C","BG343",2013,NA
"PC","SAL","C","BG344",2013,NA
"PC","SAL","C","BG4",2013,NA
"PC","SAL","C","BG41",2013,NA
"PC","SAL","C","BG411",2013,NA
"PC","SAL","C","BG412",2013,NA
"PC","SAL","C","BG413",2013,NA
"PC","SAL","C","BG414",2013,NA
"PC","SAL","C","BG415",2013,NA
"PC","SAL","C","BG42",2013,NA
"PC","SAL","C","BG421",2013,NA
"PC","SAL","C","BG422",2013,NA
"PC","SAL","C","BG423",2013,NA
"PC","SAL","C","BG424",2013,NA
"PC","SAL","C","BG425",2013,NA
"PC","SAL","F","BG",2013,NA
"PC","SAL","F","BG3",2013,NA
"PC","SAL","F","BG31",2013,NA
"PC","SAL","F","BG311",2013,NA
"PC","SAL","F","BG312",2013,NA
"PC","SAL","F","BG313",2013,NA
"PC","SAL","F","BG314",2013,NA
"PC","SAL","F","BG315",2013,NA
"PC","SAL","F","BG32",2013,NA
"PC","SAL","F","BG321",2013,NA
"PC","SAL","F","BG322",2013,NA
"PC","SAL","F","BG323",2013,NA
"PC","SAL","F","BG324",2013,NA
"PC","SAL","F","BG325",2013,NA
"PC","SAL","F","BG33",2013,NA
"PC","SAL","F","BG331",2013,NA
"PC","SAL","F","BG332",2013,NA
"PC","SAL","F","BG333",2013,NA
"PC","SAL","F","BG334",2013,NA
"PC","SAL","F","BG34",2013,NA
"PC","SAL","F","BG341",2013,NA
"PC","SAL","F","BG342",2013,NA
"PC","SAL","F","BG343",2013,NA
"PC","SAL","F","BG344",2013,NA
"PC","SAL","F","BG4",2013,NA
"PC","SAL","F","BG41",2013,NA
"PC","SAL","F","BG411",2013,NA
"PC","SAL","F","BG412",2013,NA
"PC","SAL","F","BG413",2013,NA
"PC","SAL","F","BG414",2013,NA
"PC","SAL","F","BG415",2013,NA
"PC","SAL","F","BG42",2013,NA
"PC","SAL","F","BG421",2013,NA
"PC","SAL","F","BG422",2013,NA
"PC","SAL","F","BG423",2013,NA
"PC","SAL","F","BG424",2013,NA
"PC","SAL","F","BG425",2013,NA
"PC","SAL","G-I","BG",2013,NA
"PC","SAL","G-I","BG3",2013,NA
"PC","SAL","G-I","BG31",2013,NA
"PC","SAL","G-I","BG311",2013,NA
"PC","SAL","G-I","BG312",2013,NA
"PC","SAL","G-I","BG313",2013,NA
"PC","SAL","G-I","BG314",2013,NA
"PC","SAL","G-I","BG315",2013,NA
"PC","SAL","G-I","BG32",2013,NA
"PC","SAL","G-I","BG321",2013,NA
"PC","SAL","G-I","BG322",2013,NA
"PC","SAL","G-I","BG323",2013,NA
"PC","SAL","G-I","BG324",2013,NA
"PC","SAL","G-I","BG325",2013,NA
"PC","SAL","G-I","BG33",2013,NA
"PC","SAL","G-I","BG331",2013,NA
"PC","SAL","G-I","BG332",2013,NA
"PC","SAL","G-I","BG333",2013,NA
"PC","SAL","G-I","BG334",2013,NA
"PC","SAL","G-I","BG34",2013,NA
"PC","SAL","G-I","BG341",2013,NA
"PC","SAL","G-I","BG342",2013,NA
"PC","SAL","G-I","BG343",2013,NA
"PC","SAL","G-I","BG344",2013,NA
"PC","SAL","G-I","BG4",2013,NA
"PC","SAL","G-I","BG41",2013,NA
"PC","SAL","G-I","BG411",2013,NA
"PC","SAL","G-I","BG412",2013,NA
"PC","SAL","G-I","BG413",2013,NA
"PC","SAL","G-I","BG414",2013,NA
"PC","SAL","G-I","BG415",2013,NA
"PC","SAL","G-I","BG42",2013,NA
"PC","SAL","G-I","BG421",2013,NA
"PC","SAL","G-I","BG422",2013,NA
"PC","SAL","G-I","BG423",2013,NA
"PC","SAL","G-I","BG424",2013,NA
"PC","SAL","G-I","BG425",2013,NA
"PC","SAL","G-J","BG",2013,NA
"PC","SAL","G-J","BG3",2013,NA
"PC","SAL","G-J","BG31",2013,NA
"PC","SAL","G-J","BG311",2013,NA
"PC","SAL","G-J","BG312",2013,NA
"PC","SAL","G-J","BG313",2013,NA
"PC","SAL","G-J","BG314",2013,NA
"PC","SAL","G-J","BG315",2013,NA
"PC","SAL","G-J","BG32",2013,NA
"PC","SAL","G-J","BG321",2013,NA
"PC","SAL","G-J","BG322",2013,NA
"PC","SAL","G-J","BG323",2013,NA
"PC","SAL","G-J","BG324",2013,NA
"PC","SAL","G-J","BG325",2013,NA
"PC","SAL","G-J","BG33",2013,NA
"PC","SAL","G-J","BG331",2013,NA
"PC","SAL","G-J","BG332",2013,NA
"PC","SAL","G-J","BG333",2013,NA
"PC","SAL","G-J","BG334",2013,NA
"PC","SAL","G-J","BG34",2013,NA
"PC","SAL","G-J","BG341",2013,NA
"PC","SAL","G-J","BG342",2013,NA
"PC","SAL","G-J","BG343",2013,NA
"PC","SAL","G-J","BG344",2013,NA
"PC","SAL","G-J","BG4",2013,NA
"PC","SAL","G-J","BG41",2013,NA
"PC","SAL","G-J","BG411",2013,NA
"PC","SAL","G-J","BG412",2013,NA
"PC","SAL","G-J","BG413",2013,NA
"PC","SAL","G-J","BG414",2013,NA
"PC","SAL","G-J","BG415",2013,NA
"PC","SAL","G-J","BG42",2013,NA
"PC","SAL","G-J","BG421",2013,NA
"PC","SAL","G-J","BG422",2013,NA
"PC","SAL","G-J","BG423",2013,NA
"PC","SAL","G-J","BG424",2013,NA
"PC","SAL","G-J","BG425",2013,NA
"PC","SAL","J","BG",2013,NA
"PC","SAL","J","BG3",2013,NA
"PC","SAL","J","BG31",2013,NA
"PC","SAL","J","BG311",2013,NA
"PC","SAL","J","BG312",2013,NA
"PC","SAL","J","BG313",2013,NA
"PC","SAL","J","BG314",2013,NA
"PC","SAL","J","BG315",2013,NA
"PC","SAL","J","BG32",2013,NA
"PC","SAL","J","BG321",2013,NA
"PC","SAL","J","BG322",2013,NA
"PC","SAL","J","BG323",2013,NA
"PC","SAL","J","BG324",2013,NA
"PC","SAL","J","BG325",2013,NA
"PC","SAL","J","BG33",2013,NA
"PC","SAL","J","BG331",2013,NA
"PC","SAL","J","BG332",2013,NA
"PC","SAL","J","BG333",2013,NA
"PC","SAL","J","BG334",2013,NA
"PC","SAL","J","BG34",2013,NA
"PC","SAL","J","BG341",2013,NA
"PC","SAL","J","BG342",2013,NA
"PC","SAL","J","BG343",2013,NA
"PC","SAL","J","BG344",2013,NA
"PC","SAL","J","BG4",2013,NA
"PC","SAL","J","BG41",2013,NA
"PC","SAL","J","BG411",2013,NA
"PC","SAL","J","BG412",2013,NA
"PC","SAL","J","BG413",2013,NA
"PC","SAL","J","BG414",2013,NA
"PC","SAL","J","BG415",2013,NA
"PC","SAL","J","BG42",2013,NA
"PC","SAL","J","BG421",2013,NA
"PC","SAL","J","BG422",2013,NA
"PC","SAL","J","BG423",2013,NA
"PC","SAL","J","BG424",2013,NA
"PC","SAL","J","BG425",2013,NA
"PC","SAL","K","BG",2013,NA
"PC","SAL","K","BG3",2013,NA
"PC","SAL","K","BG31",2013,NA
"PC","SAL","K","BG311",2013,NA
"PC","SAL","K","BG312",2013,NA
"PC","SAL","K","BG313",2013,NA
"PC","SAL","K","BG314",2013,NA
"PC","SAL","K","BG315",2013,NA
"PC","SAL","K","BG32",2013,NA
"PC","SAL","K","BG321",2013,NA
"PC","SAL","K","BG322",2013,NA
"PC","SAL","K","BG323",2013,NA
"PC","SAL","K","BG324",2013,NA
"PC","SAL","K","BG325",2013,NA
"PC","SAL","K","BG33",2013,NA
"PC","SAL","K","BG331",2013,NA
"PC","SAL","K","BG332",2013,NA
"PC","SAL","K","BG333",2013,NA
"PC","SAL","K","BG334",2013,NA
"PC","SAL","K","BG34",2013,NA
"PC","SAL","K","BG341",2013,NA
"PC","SAL","K","BG342",2013,NA
"PC","SAL","K","BG343",2013,NA
"PC","SAL","K","BG344",2013,NA
"PC","SAL","K","BG4",2013,NA
"PC","SAL","K","BG41",2013,NA
"PC","SAL","K","BG411",2013,NA
"PC","SAL","K","BG412",2013,NA
"PC","SAL","K","BG413",2013,NA
"PC","SAL","K","BG414",2013,NA
"PC","SAL","K","BG415",2013,NA
"PC","SAL","K","BG42",2013,NA
"PC","SAL","K","BG421",2013,NA
"PC","SAL","K","BG422",2013,NA
"PC","SAL","K","BG423",2013,NA
"PC","SAL","K","BG424",2013,NA
"PC","SAL","K","BG425",2013,NA
"PC","SAL","K-N","BG",2013,NA
"PC","SAL","K-N","BG3",2013,NA
"PC","SAL","K-N","BG31",2013,NA
"PC","SAL","K-N","BG311",2013,NA
"PC","SAL","K-N","BG312",2013,NA
"PC","SAL","K-N","BG313",2013,NA
"PC","SAL","K-N","BG314",2013,NA
"PC","SAL","K-N","BG315",2013,NA
"PC","SAL","K-N","BG32",2013,NA
"PC","SAL","K-N","BG321",2013,NA
"PC","SAL","K-N","BG322",2013,NA
"PC","SAL","K-N","BG323",2013,NA
"PC","SAL","K-N","BG324",2013,NA
"PC","SAL","K-N","BG325",2013,NA
"PC","SAL","K-N","BG33",2013,NA
"PC","SAL","K-N","BG331",2013,NA
"PC","SAL","K-N","BG332",2013,NA
"PC","SAL","K-N","BG333",2013,NA
"PC","SAL","K-N","BG334",2013,NA
"PC","SAL","K-N","BG34",2013,NA
"PC","SAL","K-N","BG341",2013,NA
"PC","SAL","K-N","BG342",2013,NA
"PC","SAL","K-N","BG343",2013,NA
"PC","SAL","K-N","BG344",2013,NA
"PC","SAL","K-N","BG4",2013,NA
"PC","SAL","K-N","BG41",2013,NA
"PC","SAL","K-N","BG411",2013,NA
"PC","SAL","K-N","BG412",2013,NA
"PC","SAL","K-N","BG413",2013,NA
"PC","SAL","K-N","BG414",2013,NA
"PC","SAL","K-N","BG415",2013,NA
"PC","SAL","K-N","BG42",2013,NA
"PC","SAL","K-N","BG421",2013,NA
"PC","SAL","K-N","BG422",2013,NA
"PC","SAL","K-N","BG423",2013,NA
"PC","SAL","K-N","BG424",2013,NA
"PC","SAL","K-N","BG425",2013,NA
"PC","SAL","L","BG",2013,NA
"PC","SAL","L","BG3",2013,NA
"PC","SAL","L","BG31",2013,NA
"PC","SAL","L","BG311",2013,NA
"PC","SAL","L","BG312",2013,NA
"PC","SAL","L","BG313",2013,NA
"PC","SAL","L","BG314",2013,NA
"PC","SAL","L","BG315",2013,NA
"PC","SAL","L","BG32",2013,NA
"PC","SAL","L","BG321",2013,NA
"PC","SAL","L","BG322",2013,NA
"PC","SAL","L","BG323",2013,NA
"PC","SAL","L","BG324",2013,NA
"PC","SAL","L","BG325",2013,NA
"PC","SAL","L","BG33",2013,NA
"PC","SAL","L","BG331",2013,NA
"PC","SAL","L","BG332",2013,NA
"PC","SAL","L","BG333",2013,NA
"PC","SAL","L","BG334",2013,NA
"PC","SAL","L","BG34",2013,NA
"PC","SAL","L","BG341",2013,NA
"PC","SAL","L","BG342",2013,NA
"PC","SAL","L","BG343",2013,NA
"PC","SAL","L","BG344",2013,NA
"PC","SAL","L","BG4",2013,NA
"PC","SAL","L","BG41",2013,NA
"PC","SAL","L","BG411",2013,NA
"PC","SAL","L","BG412",2013,NA
"PC","SAL","L","BG413",2013,NA
"PC","SAL","L","BG414",2013,NA
"PC","SAL","L","BG415",2013,NA
"PC","SAL","L","BG42",2013,NA
"PC","SAL","L","BG421",2013,NA
"PC","SAL","L","BG422",2013,NA
"PC","SAL","L","BG423",2013,NA
"PC","SAL","L","BG424",2013,NA
"PC","SAL","L","BG425",2013,NA
"PC","SAL","M_N","BG",2013,NA
"PC","SAL","M_N","BG3",2013,NA
"PC","SAL","M_N","BG31",2013,NA
"PC","SAL","M_N","BG311",2013,NA
"PC","SAL","M_N","BG312",2013,NA
"PC","SAL","M_N","BG313",2013,NA
"PC","SAL","M_N","BG314",2013,NA
"PC","SAL","M_N","BG315",2013,NA
"PC","SAL","M_N","BG32",2013,NA
"PC","SAL","M_N","BG321",2013,NA
"PC","SAL","M_N","BG322",2013,NA
"PC","SAL","M_N","BG323",2013,NA
"PC","SAL","M_N","BG324",2013,NA
"PC","SAL","M_N","BG325",2013,NA
"PC","SAL","M_N","BG33",2013,NA
"PC","SAL","M_N","BG331",2013,NA
"PC","SAL","M_N","BG332",2013,NA
"PC","SAL","M_N","BG333",2013,NA
"PC","SAL","M_N","BG334",2013,NA
"PC","SAL","M_N","BG34",2013,NA
"PC","SAL","M_N","BG341",2013,NA
"PC","SAL","M_N","BG342",2013,NA
"PC","SAL","M_N","BG343",2013,NA
"PC","SAL","M_N","BG344",2013,NA
"PC","SAL","M_N","BG4",2013,NA
"PC","SAL","M_N","BG41",2013,NA
"PC","SAL","M_N","BG411",2013,NA
"PC","SAL","M_N","BG412",2013,NA
"PC","SAL","M_N","BG413",2013,NA
"PC","SAL","M_N","BG414",2013,NA
"PC","SAL","M_N","BG415",2013,NA
"PC","SAL","M_N","BG42",2013,NA
"PC","SAL","M_N","BG421",2013,NA
"PC","SAL","M_N","BG422",2013,NA
"PC","SAL","M_N","BG423",2013,NA
"PC","SAL","M_N","BG424",2013,NA
"PC","SAL","M_N","BG425",2013,NA
"PC","SAL","O-Q","BG",2013,NA
"PC","SAL","O-Q","BG3",2013,NA
"PC","SAL","O-Q","BG31",2013,NA
"PC","SAL","O-Q","BG311",2013,NA
"PC","SAL","O-Q","BG312",2013,NA
"PC","SAL","O-Q","BG313",2013,NA
"PC","SAL","O-Q","BG314",2013,NA
"PC","SAL","O-Q","BG315",2013,NA
"PC","SAL","O-Q","BG32",2013,NA
"PC","SAL","O-Q","BG321",2013,NA
"PC","SAL","O-Q","BG322",2013,NA
"PC","SAL","O-Q","BG323",2013,NA
"PC","SAL","O-Q","BG324",2013,NA
"PC","SAL","O-Q","BG325",2013,NA
"PC","SAL","O-Q","BG33",2013,NA
"PC","SAL","O-Q","BG331",2013,NA
"PC","SAL","O-Q","BG332",2013,NA
"PC","SAL","O-Q","BG333",2013,NA
"PC","SAL","O-Q","BG334",2013,NA
"PC","SAL","O-Q","BG34",2013,NA
"PC","SAL","O-Q","BG341",2013,NA
"PC","SAL","O-Q","BG342",2013,NA
"PC","SAL","O-Q","BG343",2013,NA
"PC","SAL","O-Q","BG344",2013,NA
"PC","SAL","O-Q","BG4",2013,NA
"PC","SAL","O-Q","BG41",2013,NA
"PC","SAL","O-Q","BG411",2013,NA
"PC","SAL","O-Q","BG412",2013,NA
"PC","SAL","O-Q","BG413",2013,NA
"PC","SAL","O-Q","BG414",2013,NA
"PC","SAL","O-Q","BG415",2013,NA
"PC","SAL","O-Q","BG42",2013,NA
"PC","SAL","O-Q","BG421",2013,NA
"PC","SAL","O-Q","BG422",2013,NA
"PC","SAL","O-Q","BG423",2013,NA
"PC","SAL","O-Q","BG424",2013,NA
"PC","SAL","O-Q","BG425",2013,NA
"PC","SAL","O-U","BG",2013,NA
"PC","SAL","O-U","BG3",2013,NA
"PC","SAL","O-U","BG31",2013,NA
"PC","SAL","O-U","BG311",2013,NA
"PC","SAL","O-U","BG312",2013,NA
"PC","SAL","O-U","BG313",2013,NA
"PC","SAL","O-U","BG314",2013,NA
"PC","SAL","O-U","BG315",2013,NA
"PC","SAL","O-U","BG32",2013,NA
"PC","SAL","O-U","BG321",2013,NA
"PC","SAL","O-U","BG322",2013,NA
"PC","SAL","O-U","BG323",2013,NA
"PC","SAL","O-U","BG324",2013,NA
"PC","SAL","O-U","BG325",2013,NA
"PC","SAL","O-U","BG33",2013,NA
"PC","SAL","O-U","BG331",2013,NA
"PC","SAL","O-U","BG332",2013,NA
"PC","SAL","O-U","BG333",2013,NA
"PC","SAL","O-U","BG334",2013,NA
"PC","SAL","O-U","BG34",2013,NA
"PC","SAL","O-U","BG341",2013,NA
"PC","SAL","O-U","BG342",2013,NA
"PC","SAL","O-U","BG343",2013,NA
"PC","SAL","O-U","BG344",2013,NA
"PC","SAL","O-U","BG4",2013,NA
"PC","SAL","O-U","BG41",2013,NA
"PC","SAL","O-U","BG411",2013,NA
"PC","SAL","O-U","BG412",2013,NA
"PC","SAL","O-U","BG413",2013,NA
"PC","SAL","O-U","BG414",2013,NA
"PC","SAL","O-U","BG415",2013,NA
"PC","SAL","O-U","BG42",2013,NA
"PC","SAL","O-U","BG421",2013,NA
"PC","SAL","O-U","BG422",2013,NA
"PC","SAL","O-U","BG423",2013,NA
"PC","SAL","O-U","BG424",2013,NA
"PC","SAL","O-U","BG425",2013,NA
"PC","SAL","R-U","BG",2013,NA
"PC","SAL","R-U","BG3",2013,NA
"PC","SAL","R-U","BG31",2013,NA
"PC","SAL","R-U","BG311",2013,NA
"PC","SAL","R-U","BG312",2013,NA
"PC","SAL","R-U","BG313",2013,NA
"PC","SAL","R-U","BG314",2013,NA
"PC","SAL","R-U","BG315",2013,NA
"PC","SAL","R-U","BG32",2013,NA
"PC","SAL","R-U","BG321",2013,NA
"PC","SAL","R-U","BG322",2013,NA
"PC","SAL","R-U","BG323",2013,NA
"PC","SAL","R-U","BG324",2013,NA
"PC","SAL","R-U","BG325",2013,NA
"PC","SAL","R-U","BG33",2013,NA
"PC","SAL","R-U","BG331",2013,NA
"PC","SAL","R-U","BG332",2013,NA
"PC","SAL","R-U","BG333",2013,NA
"PC","SAL","R-U","BG334",2013,NA
"PC","SAL","R-U","BG34",2013,NA
"PC","SAL","R-U","BG341",2013,NA
"PC","SAL","R-U","BG342",2013,NA
"PC","SAL","R-U","BG343",2013,NA
"PC","SAL","R-U","BG344",2013,NA
"PC","SAL","R-U","BG4",2013,NA
"PC","SAL","R-U","BG41",2013,NA
"PC","SAL","R-U","BG411",2013,NA
"PC","SAL","R-U","BG412",2013,NA
"PC","SAL","R-U","BG413",2013,NA
"PC","SAL","R-U","BG414",2013,NA
"PC","SAL","R-U","BG415",2013,NA
"PC","SAL","R-U","BG42",2013,NA
"PC","SAL","R-U","BG421",2013,NA
"PC","SAL","R-U","BG422",2013,NA
"PC","SAL","R-U","BG423",2013,NA
"PC","SAL","R-U","BG424",2013,NA
"PC","SAL","R-U","BG425",2013,NA
"PC","SAL","TOTAL","BG",2013,NA
"PC","SAL","TOTAL","BG3",2013,NA
"PC","SAL","TOTAL","BG31",2013,NA
"PC","SAL","TOTAL","BG311",2013,NA
"PC","SAL","TOTAL","BG312",2013,NA
"PC","SAL","TOTAL","BG313",2013,NA
"PC","SAL","TOTAL","BG314",2013,NA
"PC","SAL","TOTAL","BG315",2013,NA
"PC","SAL","TOTAL","BG32",2013,NA
"PC","SAL","TOTAL","BG321",2013,NA
"PC","SAL","TOTAL","BG322",2013,NA
"PC","SAL","TOTAL","BG323",2013,NA
"PC","SAL","TOTAL","BG324",2013,NA
"PC","SAL","TOTAL","BG325",2013,NA
"PC","SAL","TOTAL","BG33",2013,NA
"PC","SAL","TOTAL","BG331",2013,NA
"PC","SAL","TOTAL","BG332",2013,NA
"PC","SAL","TOTAL","BG333",2013,NA
"PC","SAL","TOTAL","BG334",2013,NA
"PC","SAL","TOTAL","BG34",2013,NA
"PC","SAL","TOTAL","BG341",2013,NA
"PC","SAL","TOTAL","BG342",2013,NA
"PC","SAL","TOTAL","BG343",2013,NA
"PC","SAL","TOTAL","BG344",2013,NA
"PC","SAL","TOTAL","BG4",2013,NA
"PC","SAL","TOTAL","BG41",2013,NA
"PC","SAL","TOTAL","BG411",2013,NA
"PC","SAL","TOTAL","BG412",2013,NA
"PC","SAL","TOTAL","BG413",2013,NA
"PC","SAL","TOTAL","BG414",2013,NA
"PC","SAL","TOTAL","BG415",2013,NA
"PC","SAL","TOTAL","BG42",2013,NA
"PC","SAL","TOTAL","BG421",2013,NA
"PC","SAL","TOTAL","BG422",2013,NA
"PC","SAL","TOTAL","BG423",2013,NA
"PC","SAL","TOTAL","BG424",2013,NA
"PC","SAL","TOTAL","BG425",2013,NA
"PCH_PRE","EMP","A","BG",2013,NA
"PCH_PRE","EMP","A","BG3",2013,NA
"PCH_PRE","EMP","A","BG31",2013,NA
"PCH_PRE","EMP","A","BG311",2013,NA
"PCH_PRE","EMP","A","BG312",2013,NA
"PCH_PRE","EMP","A","BG313",2013,NA
"PCH_PRE","EMP","A","BG314",2013,NA
"PCH_PRE","EMP","A","BG315",2013,NA
"PCH_PRE","EMP","A","BG32",2013,NA
"PCH_PRE","EMP","A","BG321",2013,NA
"PCH_PRE","EMP","A","BG322",2013,NA
"PCH_PRE","EMP","A","BG323",2013,NA
"PCH_PRE","EMP","A","BG324",2013,NA
"PCH_PRE","EMP","A","BG325",2013,NA
"PCH_PRE","EMP","A","BG33",2013,NA
"PCH_PRE","EMP","A","BG331",2013,NA
"PCH_PRE","EMP","A","BG332",2013,NA
"PCH_PRE","EMP","A","BG333",2013,NA
"PCH_PRE","EMP","A","BG334",2013,NA
"PCH_PRE","EMP","A","BG34",2013,NA
"PCH_PRE","EMP","A","BG341",2013,NA
"PCH_PRE","EMP","A","BG342",2013,NA
"PCH_PRE","EMP","A","BG343",2013,NA
"PCH_PRE","EMP","A","BG344",2013,NA
"PCH_PRE","EMP","A","BG4",2013,NA
"PCH_PRE","EMP","A","BG41",2013,NA
"PCH_PRE","EMP","A","BG411",2013,NA
"PCH_PRE","EMP","A","BG412",2013,NA
"PCH_PRE","EMP","A","BG413",2013,NA
"PCH_PRE","EMP","A","BG414",2013,NA
"PCH_PRE","EMP","A","BG415",2013,NA
"PCH_PRE","EMP","A","BG42",2013,NA
"PCH_PRE","EMP","A","BG421",2013,NA
"PCH_PRE","EMP","A","BG422",2013,NA
"PCH_PRE","EMP","A","BG423",2013,NA
"PCH_PRE","EMP","A","BG424",2013,NA
"PCH_PRE","EMP","A","BG425",2013,NA
"PCH_PRE","EMP","B-E","BG",2013,NA
"PCH_PRE","EMP","B-E","BG3",2013,NA
"PCH_PRE","EMP","B-E","BG31",2013,NA
"PCH_PRE","EMP","B-E","BG311",2013,NA
"PCH_PRE","EMP","B-E","BG312",2013,NA
"PCH_PRE","EMP","B-E","BG313",2013,NA
"PCH_PRE","EMP","B-E","BG314",2013,NA
"PCH_PRE","EMP","B-E","BG315",2013,NA
"PCH_PRE","EMP","B-E","BG32",2013,NA
"PCH_PRE","EMP","B-E","BG321",2013,NA
"PCH_PRE","EMP","B-E","BG322",2013,NA
"PCH_PRE","EMP","B-E","BG323",2013,NA
"PCH_PRE","EMP","B-E","BG324",2013,NA
"PCH_PRE","EMP","B-E","BG325",2013,NA
"PCH_PRE","EMP","B-E","BG33",2013,NA
"PCH_PRE","EMP","B-E","BG331",2013,NA
"PCH_PRE","EMP","B-E","BG332",2013,NA
"PCH_PRE","EMP","B-E","BG333",2013,NA
"PCH_PRE","EMP","B-E","BG334",2013,NA
"PCH_PRE","EMP","B-E","BG34",2013,NA
"PCH_PRE","EMP","B-E","BG341",2013,NA
"PCH_PRE","EMP","B-E","BG342",2013,NA
"PCH_PRE","EMP","B-E","BG343",2013,NA
"PCH_PRE","EMP","B-E","BG344",2013,NA
"PCH_PRE","EMP","B-E","BG4",2013,NA
"PCH_PRE","EMP","B-E","BG41",2013,NA
"PCH_PRE","EMP","B-E","BG411",2013,NA
"PCH_PRE","EMP","B-E","BG412",2013,NA
"PCH_PRE","EMP","B-E","BG413",2013,NA
"PCH_PRE","EMP","B-E","BG414",2013,NA
"PCH_PRE","EMP","B-E","BG415",2013,NA
"PCH_PRE","EMP","B-E","BG42",2013,NA
"PCH_PRE","EMP","B-E","BG421",2013,NA
"PCH_PRE","EMP","B-E","BG422",2013,NA
"PCH_PRE","EMP","B-E","BG423",2013,NA
"PCH_PRE","EMP","B-E","BG424",2013,NA
"PCH_PRE","EMP","B-E","BG425",2013,NA
"PCH_PRE","EMP","C","BG",2013,NA
"PCH_PRE","EMP","C","BG3",2013,NA
"PCH_PRE","EMP","C","BG31",2013,NA
"PCH_PRE","EMP","C","BG311",2013,NA
"PCH_PRE","EMP","C","BG312",2013,NA
"PCH_PRE","EMP","C","BG313",2013,NA
"PCH_PRE","EMP","C","BG314",2013,NA
"PCH_PRE","EMP","C","BG315",2013,NA
"PCH_PRE","EMP","C","BG32",2013,NA
"PCH_PRE","EMP","C","BG321",2013,NA
"PCH_PRE","EMP","C","BG322",2013,NA
"PCH_PRE","EMP","C","BG323",2013,NA
"PCH_PRE","EMP","C","BG324",2013,NA
"PCH_PRE","EMP","C","BG325",2013,NA
"PCH_PRE","EMP","C","BG33",2013,NA
"PCH_PRE","EMP","C","BG331",2013,NA
"PCH_PRE","EMP","C","BG332",2013,NA
"PCH_PRE","EMP","C","BG333",2013,NA
"PCH_PRE","EMP","C","BG334",2013,NA
"PCH_PRE","EMP","C","BG34",2013,NA
"PCH_PRE","EMP","C","BG341",2013,NA
"PCH_PRE","EMP","C","BG342",2013,NA
"PCH_PRE","EMP","C","BG343",2013,NA
"PCH_PRE","EMP","C","BG344",2013,NA
"PCH_PRE","EMP","C","BG4",2013,NA
"PCH_PRE","EMP","C","BG41",2013,NA
"PCH_PRE","EMP","C","BG411",2013,NA
"PCH_PRE","EMP","C","BG412",2013,NA
"PCH_PRE","EMP","C","BG413",2013,NA
"PCH_PRE","EMP","C","BG414",2013,NA
"PCH_PRE","EMP","C","BG415",2013,NA
"PCH_PRE","EMP","C","BG42",2013,NA
"PCH_PRE","EMP","C","BG421",2013,NA
"PCH_PRE","EMP","C","BG422",2013,NA
"PCH_PRE","EMP","C","BG423",2013,NA
"PCH_PRE","EMP","C","BG424",2013,NA
"PCH_PRE","EMP","C","BG425",2013,NA
"PCH_PRE","EMP","F","BG",2013,NA
"PCH_PRE","EMP","F","BG3",2013,NA
"PCH_PRE","EMP","F","BG31",2013,NA
"PCH_PRE","EMP","F","BG311",2013,NA
"PCH_PRE","EMP","F","BG312",2013,NA
"PCH_PRE","EMP","F","BG313",2013,NA
"PCH_PRE","EMP","F","BG314",2013,NA
"PCH_PRE","EMP","F","BG315",2013,NA
"PCH_PRE","EMP","F","BG32",2013,NA
"PCH_PRE","EMP","F","BG321",2013,NA
"PCH_PRE","EMP","F","BG322",2013,NA
"PCH_PRE","EMP","F","BG323",2013,NA
"PCH_PRE","EMP","F","BG324",2013,NA
"PCH_PRE","EMP","F","BG325",2013,NA
"PCH_PRE","EMP","F","BG33",2013,NA
"PCH_PRE","EMP","F","BG331",2013,NA
"PCH_PRE","EMP","F","BG332",2013,NA
"PCH_PRE","EMP","F","BG333",2013,NA
"PCH_PRE","EMP","F","BG334",2013,NA
"PCH_PRE","EMP","F","BG34",2013,NA
"PCH_PRE","EMP","F","BG341",2013,NA
"PCH_PRE","EMP","F","BG342",2013,NA
"PCH_PRE","EMP","F","BG343",2013,NA
"PCH_PRE","EMP","F","BG344",2013,NA
"PCH_PRE","EMP","F","BG4",2013,NA
"PCH_PRE","EMP","F","BG41",2013,NA
"PCH_PRE","EMP","F","BG411",2013,NA
"PCH_PRE","EMP","F","BG412",2013,NA
"PCH_PRE","EMP","F","BG413",2013,NA
"PCH_PRE","EMP","F","BG414",2013,NA
"PCH_PRE","EMP","F","BG415",2013,NA
"PCH_PRE","EMP","F","BG42",2013,NA
"PCH_PRE","EMP","F","BG421",2013,NA
"PCH_PRE","EMP","F","BG422",2013,NA
"PCH_PRE","EMP","F","BG423",2013,NA
"PCH_PRE","EMP","F","BG424",2013,NA
"PCH_PRE","EMP","F","BG425",2013,NA
"PCH_PRE","EMP","G-I","BG",2013,NA
"PCH_PRE","EMP","G-I","BG3",2013,NA
"PCH_PRE","EMP","G-I","BG31",2013,NA
"PCH_PRE","EMP","G-I","BG311",2013,NA
"PCH_PRE","EMP","G-I","BG312",2013,NA
"PCH_PRE","EMP","G-I","BG313",2013,NA
"PCH_PRE","EMP","G-I","BG314",2013,NA
"PCH_PRE","EMP","G-I","BG315",2013,NA
"PCH_PRE","EMP","G-I","BG32",2013,NA
"PCH_PRE","EMP","G-I","BG321",2013,NA
"PCH_PRE","EMP","G-I","BG322",2013,NA
