"time","currency","unit","sizeclas","lcstruct","geo","nace_r1","values"
2008,"EUR","P_SAL_H","GE10","D01","BG","CA11",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","CA11",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","CA11",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","CA11",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","CA11",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","CA11",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","CA11",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","CA11",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","CA11",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","CA11",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","CA11",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","CA11",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","CA11",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","CA11",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","CA11",NA
2008,"EUR","TOTAL","GE10","D01","BG","CA11",NA
2008,"EUR","TOTAL","GE10","D02","BG","CA11",NA
2008,"EUR","TOTAL","GE10","D111","BG","CA11",NA
2008,"EUR","TOTAL","GE10","D1111","BG","CA11",NA
2008,"EUR","TOTAL","GE10","D112","BG","CA11",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","CA11",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","CA11",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","CA11",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","CA11",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","CA11",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","CA11",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","CA11",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","CA11",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","CA11",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","CA11",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","CA11",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","CA11",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","CA11",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","CA11",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","CA11",NA
2008,"NAC","TOTAL","GE10","D01","BG","CA11",NA
2008,"NAC","TOTAL","GE10","D02","BG","CA11",NA
2008,"NAC","TOTAL","GE10","D111","BG","CA11",NA
2008,"NAC","TOTAL","GE10","D1111","BG","CA11",NA
2008,"NAC","TOTAL","GE10","D112","BG","CA11",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","CA11",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","CA11",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","CA11",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","CA11",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","CA11",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","CA11",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","CA11",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","CA11",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","CA11",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","CA11",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","CA11",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","CA11",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","CA11",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","CA11",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","CA11",NA
2008,"PPS","TOTAL","GE10","D01","BG","CA11",NA
2008,"PPS","TOTAL","GE10","D02","BG","CA11",NA
2008,"PPS","TOTAL","GE10","D111","BG","CA11",NA
2008,"PPS","TOTAL","GE10","D1111","BG","CA11",NA
2008,"PPS","TOTAL","GE10","D112","BG","CA11",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","CB13",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","CB13",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","CB13",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","CB13",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","CB13",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","CB13",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","CB13",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","CB13",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","CB13",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","CB13",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","CB13",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","CB13",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","CB13",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","CB13",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","CB13",NA
2008,"EUR","TOTAL","GE10","D01","BG","CB13",NA
2008,"EUR","TOTAL","GE10","D02","BG","CB13",NA
2008,"EUR","TOTAL","GE10","D111","BG","CB13",NA
2008,"EUR","TOTAL","GE10","D1111","BG","CB13",NA
2008,"EUR","TOTAL","GE10","D112","BG","CB13",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","CB13",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","CB13",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","CB13",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","CB13",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","CB13",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","CB13",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","CB13",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","CB13",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","CB13",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","CB13",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","CB13",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","CB13",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","CB13",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","CB13",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","CB13",NA
2008,"NAC","TOTAL","GE10","D01","BG","CB13",NA
2008,"NAC","TOTAL","GE10","D02","BG","CB13",NA
2008,"NAC","TOTAL","GE10","D111","BG","CB13",NA
2008,"NAC","TOTAL","GE10","D1111","BG","CB13",NA
2008,"NAC","TOTAL","GE10","D112","BG","CB13",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","CB13",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","CB13",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","CB13",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","CB13",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","CB13",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","CB13",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","CB13",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","CB13",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","CB13",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","CB13",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","CB13",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","CB13",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","CB13",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","CB13",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","CB13",NA
2008,"PPS","TOTAL","GE10","D01","BG","CB13",NA
2008,"PPS","TOTAL","GE10","D02","BG","CB13",NA
2008,"PPS","TOTAL","GE10","D111","BG","CB13",NA
2008,"PPS","TOTAL","GE10","D1111","BG","CB13",NA
2008,"PPS","TOTAL","GE10","D112","BG","CB13",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","CB14",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","CB14",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","CB14",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","CB14",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","CB14",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","CB14",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","CB14",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","CB14",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","CB14",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","CB14",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","CB14",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","CB14",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","CB14",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","CB14",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","CB14",NA
2008,"EUR","TOTAL","GE10","D01","BG","CB14",NA
2008,"EUR","TOTAL","GE10","D02","BG","CB14",NA
2008,"EUR","TOTAL","GE10","D111","BG","CB14",NA
2008,"EUR","TOTAL","GE10","D1111","BG","CB14",NA
2008,"EUR","TOTAL","GE10","D112","BG","CB14",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","CB14",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","CB14",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","CB14",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","CB14",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","CB14",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","CB14",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","CB14",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","CB14",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","CB14",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","CB14",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","CB14",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","CB14",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","CB14",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","CB14",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","CB14",NA
2008,"NAC","TOTAL","GE10","D01","BG","CB14",NA
2008,"NAC","TOTAL","GE10","D02","BG","CB14",NA
2008,"NAC","TOTAL","GE10","D111","BG","CB14",NA
2008,"NAC","TOTAL","GE10","D1111","BG","CB14",NA
2008,"NAC","TOTAL","GE10","D112","BG","CB14",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","CB14",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","CB14",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","CB14",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","CB14",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","CB14",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","CB14",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","CB14",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","CB14",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","CB14",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","CB14",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","CB14",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","CB14",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","CB14",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","CB14",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","CB14",NA
2008,"PPS","TOTAL","GE10","D01","BG","CB14",NA
2008,"PPS","TOTAL","GE10","D02","BG","CB14",NA
2008,"PPS","TOTAL","GE10","D111","BG","CB14",NA
2008,"PPS","TOTAL","GE10","D1111","BG","CB14",NA
2008,"PPS","TOTAL","GE10","D112","BG","CB14",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","D",2.22
2008,"EUR","P_SAL_H","GE10","D02","BG","D",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","D",1.79
2008,"EUR","P_SAL_H","GE10","D1111","BG","D",1.61
2008,"EUR","P_SAL_H","GE10","D112","BG","D",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","D",322
2008,"EUR","P_SAL_M","GE10","D02","BG","D",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","D",260
2008,"EUR","P_SAL_M","GE10","D1111","BG","D",233
2008,"EUR","P_SAL_M","GE10","D112","BG","D",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","D",3861
2008,"EUR","P_SAL_Y","GE10","D02","BG","D",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","D",3116
2008,"EUR","P_SAL_Y","GE10","D1111","BG","D",2800
2008,"EUR","P_SAL_Y","GE10","D112","BG","D",NA
2008,"EUR","TOTAL","GE10","D01","BG","D",2157872162
2008,"EUR","TOTAL","GE10","D02","BG","D",NA
2008,"EUR","TOTAL","GE10","D111","BG","D",1741759293
2008,"EUR","TOTAL","GE10","D1111","BG","D",1564866194
2008,"EUR","TOTAL","GE10","D112","BG","D",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","D",4.34
2008,"NAC","P_SAL_H","GE10","D02","BG","D",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","D",3.5
2008,"NAC","P_SAL_H","GE10","D1111","BG","D",3.15
2008,"NAC","P_SAL_H","GE10","D112","BG","D",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","D",629
2008,"NAC","P_SAL_M","GE10","D02","BG","D",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","D",508
2008,"NAC","P_SAL_M","GE10","D1111","BG","D",456
2008,"NAC","P_SAL_M","GE10","D112","BG","D",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","D",7551
2008,"NAC","P_SAL_Y","GE10","D02","BG","D",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","D",6095
2008,"NAC","P_SAL_Y","GE10","D1111","BG","D",5476
2008,"NAC","P_SAL_Y","GE10","D112","BG","D",NA
2008,"NAC","TOTAL","GE10","D01","BG","D",4220366375
2008,"NAC","TOTAL","GE10","D02","BG","D",NA
2008,"NAC","TOTAL","GE10","D111","BG","D",3406532825
2008,"NAC","TOTAL","GE10","D1111","BG","D",3060565303
2008,"NAC","TOTAL","GE10","D112","BG","D",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","D",5.19
2008,"PPS","P_SAL_H","GE10","D02","BG","D",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","D",4.19
2008,"PPS","P_SAL_H","GE10","D1111","BG","D",3.77
2008,"PPS","P_SAL_H","GE10","D112","BG","D",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","D",753
2008,"PPS","P_SAL_M","GE10","D02","BG","D",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","D",608
2008,"PPS","P_SAL_M","GE10","D1111","BG","D",546
2008,"PPS","P_SAL_M","GE10","D112","BG","D",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","D",9036
2008,"PPS","P_SAL_Y","GE10","D02","BG","D",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","D",7294
2008,"PPS","P_SAL_Y","GE10","D1111","BG","D",6553
2008,"PPS","P_SAL_Y","GE10","D112","BG","D",NA
2008,"PPS","TOTAL","GE10","D01","BG","D",5050381408
2008,"PPS","TOTAL","GE10","D02","BG","D",NA
2008,"PPS","TOTAL","GE10","D111","BG","D",4076492067
2008,"PPS","TOTAL","GE10","D1111","BG","D",3662483475
2008,"PPS","TOTAL","GE10","D112","BG","D",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DA15",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DA15",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DA15",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DA15",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DA15",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DA15",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","DA15",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DA15",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DA15",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DA15",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DA15",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DA15",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DA15",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DA15",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DA15",NA
2008,"EUR","TOTAL","GE10","D01","BG","DA15",NA
2008,"EUR","TOTAL","GE10","D02","BG","DA15",NA
2008,"EUR","TOTAL","GE10","D111","BG","DA15",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DA15",NA
2008,"EUR","TOTAL","GE10","D112","BG","DA15",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DA15",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DA15",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DA15",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DA15",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DA15",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DA15",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DA15",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DA15",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DA15",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DA15",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DA15",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DA15",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DA15",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DA15",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DA15",NA
2008,"NAC","TOTAL","GE10","D01","BG","DA15",NA
2008,"NAC","TOTAL","GE10","D02","BG","DA15",NA
2008,"NAC","TOTAL","GE10","D111","BG","DA15",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DA15",NA
2008,"NAC","TOTAL","GE10","D112","BG","DA15",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DA15",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DA15",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DA15",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DA15",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DA15",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DA15",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DA15",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DA15",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DA15",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DA15",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DA15",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DA15",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DA15",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DA15",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DA15",NA
2008,"PPS","TOTAL","GE10","D01","BG","DA15",NA
2008,"PPS","TOTAL","GE10","D02","BG","DA15",NA
2008,"PPS","TOTAL","GE10","D111","BG","DA15",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DA15",NA
2008,"PPS","TOTAL","GE10","D112","BG","DA15",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DA16",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DA16",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DA16",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DA16",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DA16",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DA16",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","DA16",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DA16",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DA16",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DA16",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DA16",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DA16",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DA16",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DA16",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DA16",NA
2008,"EUR","TOTAL","GE10","D01","BG","DA16",NA
2008,"EUR","TOTAL","GE10","D02","BG","DA16",NA
2008,"EUR","TOTAL","GE10","D111","BG","DA16",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DA16",NA
2008,"EUR","TOTAL","GE10","D112","BG","DA16",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DA16",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DA16",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DA16",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DA16",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DA16",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DA16",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DA16",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DA16",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DA16",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DA16",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DA16",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DA16",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DA16",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DA16",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DA16",NA
2008,"NAC","TOTAL","GE10","D01","BG","DA16",NA
2008,"NAC","TOTAL","GE10","D02","BG","DA16",NA
2008,"NAC","TOTAL","GE10","D111","BG","DA16",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DA16",NA
2008,"NAC","TOTAL","GE10","D112","BG","DA16",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DA16",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DA16",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DA16",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DA16",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DA16",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DA16",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DA16",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DA16",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DA16",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DA16",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DA16",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DA16",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DA16",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DA16",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DA16",NA
2008,"PPS","TOTAL","GE10","D01","BG","DA16",NA
2008,"PPS","TOTAL","GE10","D02","BG","DA16",NA
2008,"PPS","TOTAL","GE10","D111","BG","DA16",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DA16",NA
2008,"PPS","TOTAL","GE10","D112","BG","DA16",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DB17",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DB17",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DB17",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DB17",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DB17",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DB17",NA
2008,"EUR","P_SAL_M","GE10","D02","BG","DB17",NA
2008,"EUR","P_SAL_M","GE10","D111","BG","DB17",NA
2008,"EUR","P_SAL_M","GE10","D1111","BG","DB17",NA
2008,"EUR","P_SAL_M","GE10","D112","BG","DB17",NA
2008,"EUR","P_SAL_Y","GE10","D01","BG","DB17",NA
2008,"EUR","P_SAL_Y","GE10","D02","BG","DB17",NA
2008,"EUR","P_SAL_Y","GE10","D111","BG","DB17",NA
2008,"EUR","P_SAL_Y","GE10","D1111","BG","DB17",NA
2008,"EUR","P_SAL_Y","GE10","D112","BG","DB17",NA
2008,"EUR","TOTAL","GE10","D01","BG","DB17",NA
2008,"EUR","TOTAL","GE10","D02","BG","DB17",NA
2008,"EUR","TOTAL","GE10","D111","BG","DB17",NA
2008,"EUR","TOTAL","GE10","D1111","BG","DB17",NA
2008,"EUR","TOTAL","GE10","D112","BG","DB17",NA
2008,"NAC","P_SAL_H","GE10","D01","BG","DB17",NA
2008,"NAC","P_SAL_H","GE10","D02","BG","DB17",NA
2008,"NAC","P_SAL_H","GE10","D111","BG","DB17",NA
2008,"NAC","P_SAL_H","GE10","D1111","BG","DB17",NA
2008,"NAC","P_SAL_H","GE10","D112","BG","DB17",NA
2008,"NAC","P_SAL_M","GE10","D01","BG","DB17",NA
2008,"NAC","P_SAL_M","GE10","D02","BG","DB17",NA
2008,"NAC","P_SAL_M","GE10","D111","BG","DB17",NA
2008,"NAC","P_SAL_M","GE10","D1111","BG","DB17",NA
2008,"NAC","P_SAL_M","GE10","D112","BG","DB17",NA
2008,"NAC","P_SAL_Y","GE10","D01","BG","DB17",NA
2008,"NAC","P_SAL_Y","GE10","D02","BG","DB17",NA
2008,"NAC","P_SAL_Y","GE10","D111","BG","DB17",NA
2008,"NAC","P_SAL_Y","GE10","D1111","BG","DB17",NA
2008,"NAC","P_SAL_Y","GE10","D112","BG","DB17",NA
2008,"NAC","TOTAL","GE10","D01","BG","DB17",NA
2008,"NAC","TOTAL","GE10","D02","BG","DB17",NA
2008,"NAC","TOTAL","GE10","D111","BG","DB17",NA
2008,"NAC","TOTAL","GE10","D1111","BG","DB17",NA
2008,"NAC","TOTAL","GE10","D112","BG","DB17",NA
2008,"PPS","P_SAL_H","GE10","D01","BG","DB17",NA
2008,"PPS","P_SAL_H","GE10","D02","BG","DB17",NA
2008,"PPS","P_SAL_H","GE10","D111","BG","DB17",NA
2008,"PPS","P_SAL_H","GE10","D1111","BG","DB17",NA
2008,"PPS","P_SAL_H","GE10","D112","BG","DB17",NA
2008,"PPS","P_SAL_M","GE10","D01","BG","DB17",NA
2008,"PPS","P_SAL_M","GE10","D02","BG","DB17",NA
2008,"PPS","P_SAL_M","GE10","D111","BG","DB17",NA
2008,"PPS","P_SAL_M","GE10","D1111","BG","DB17",NA
2008,"PPS","P_SAL_M","GE10","D112","BG","DB17",NA
2008,"PPS","P_SAL_Y","GE10","D01","BG","DB17",NA
2008,"PPS","P_SAL_Y","GE10","D02","BG","DB17",NA
2008,"PPS","P_SAL_Y","GE10","D111","BG","DB17",NA
2008,"PPS","P_SAL_Y","GE10","D1111","BG","DB17",NA
2008,"PPS","P_SAL_Y","GE10","D112","BG","DB17",NA
2008,"PPS","TOTAL","GE10","D01","BG","DB17",NA
2008,"PPS","TOTAL","GE10","D02","BG","DB17",NA
2008,"PPS","TOTAL","GE10","D111","BG","DB17",NA
2008,"PPS","TOTAL","GE10","D1111","BG","DB17",NA
2008,"PPS","TOTAL","GE10","D112","BG","DB17",NA
2008,"EUR","P_SAL_H","GE10","D01","BG","DB18",NA
2008,"EUR","P_SAL_H","GE10","D02","BG","DB18",NA
2008,"EUR","P_SAL_H","GE10","D111","BG","DB18",NA
2008,"EUR","P_SAL_H","GE10","D1111","BG","DB18",NA
2008,"EUR","P_SAL_H","GE10","D112","BG","DB18",NA
2008,"EUR","P_SAL_M","GE10","D01","BG","DB18",NA
